,UNITID,CIPCODE,CREDLEV,DEBT_ALL_STGP_ANY_MEAN,EARN_MDN_HI_1YR,EARN_MDN_HI_2YR,EARN_NE_MDN_3YR,EARN_CNTOVER150_3YR,EARN_COUNT_NE_3YR,employment_rate,rate_over85
3287,103501.0,5135,1,14925.0,25498.0,26739.0,26760.0,55.0,87.0,0.632183908045977,0
3294,103741.0,1204,1,15972.0,16444.0,16342.0,17591.0,540.0,1231.0,0.4386677497969131,0
3299,103893.0,5106,1,9649.0,23087.0,22493.0,24927.0,356.0,563.0,0.6323268206039077,0
3300,103893.0,5106,2,31502.0,58499.0,53775.0,52314.0,53.0,63.0,0.8412698412698413,0
3301,103893.0,5107,1,13832.0,26496.0,27758.0,28543.0,238.0,364.0,0.6538461538461539,0
3303,103893.0,5108,1,10294.0,24829.0,24298.0,25326.0,1095.0,1722.0,0.6358885017421603,0
3304,103893.0,5108,2,31281.0,48828.0,50272.0,52137.0,198.0,224.0,0.8839285714285714,1
3307,103893.0,5126,1,8244.0,20512.0,19144.0,23988.0,29.0,46.0,0.6304347826086957,0
3309,103893.0,5138,2,34804.0,64539.0,64281.0,69437.0,128.0,166.0,0.7710843373493976,0
3312,103909.0,5106,1,9649.0,23087.0,22493.0,24927.0,356.0,563.0,0.6323268206039077,0
3313,103909.0,5106,2,31502.0,58499.0,53775.0,52314.0,53.0,63.0,0.8412698412698413,0
3314,103909.0,5107,1,13832.0,26496.0,27758.0,28543.0,238.0,364.0,0.6538461538461539,0
3315,103909.0,5108,1,10294.0,24829.0,24298.0,25326.0,1095.0,1722.0,0.6358885017421603,0
3316,103909.0,5108,2,31281.0,48828.0,50272.0,52137.0,198.0,224.0,0.8839285714285714,1
3317,103909.0,5126,1,8244.0,20512.0,19144.0,23988.0,29.0,46.0,0.6304347826086957,0
3318,103909.0,5138,2,34804.0,64539.0,64281.0,69437.0,128.0,166.0,0.7710843373493976,0
3321,103927.0,5106,1,9649.0,23087.0,22493.0,24927.0,356.0,563.0,0.6323268206039077,0
3322,103927.0,5107,1,13832.0,26496.0,27758.0,28543.0,238.0,364.0,0.6538461538461539,0
3323,103927.0,5108,1,10294.0,24829.0,24298.0,25326.0,1095.0,1722.0,0.6358885017421603,0
3324,103927.0,5126,1,8244.0,20512.0,19144.0,23988.0,29.0,46.0,0.6304347826086957,0
3326,103927.0,5138,2,34804.0,64539.0,64281.0,69437.0,128.0,166.0,0.7710843373493976,0
3331,103945.0,5108,2,27356.0,24617.0,24002.0,25602.0,167.0,263.0,0.6349809885931559,0
3335,103954.0,1204,1,11935.0,14080.0,16580.0,14704.0,16.0,38.0,0.42105263157894735,0
3336,103963.0,4702,1,12392.0,31479.0,25856.0,33487.0,53.0,73.0,0.726027397260274,0
3337,103963.0,4706,1,14817.0,29343.0,27657.0,29502.0,276.0,431.0,0.6403712296983759,0
3338,103963.0,4805,1,12908.0,31614.0,28993.0,29411.0,392.0,608.0,0.6447368421052632,0
3347,104090.0,5107,1,15130.0,28008.0,23558.0,23783.0,113.0,201.0,0.5621890547263682,0
3348,104090.0,5107,2,22970.0,22250.0,20687.0,17798.0,20.0,47.0,0.425531914893617,0
3350,104090.0,5108,1,11344.0,23574.0,23727.0,23636.0,335.0,567.0,0.5908289241622575,0
3352,104090.0,5109,1,21549.0,43241.0,40945.0,40759.0,30.0,34.0,0.8823529411764706,1
3354,104090.0,5110,1,17883.0,24001.0,20960.0,25771.0,51.0,88.0,0.5795454545454546,0
3361,104090.0,5138,3,40944.0,68395.0,69146.0,72108.0,139.0,202.0,0.6881188118811881,0
3363,104090.0,5139,1,11819.0,22132.0,22192.0,24024.0,147.0,251.0,0.5856573705179283,0
3374,104151.0,301,3,22485.0,35617.0,38906.0,39829.0,41.0,61.0,0.6721311475409836,0
3384,104151.0,403,3,29269.0,42323.0,35518.0,42509.0,60.0,84.0,0.7142857142857143,0
3403,104151.0,901,3,24070.0,39971.0,39779.0,46198.0,583.0,730.0,0.7986301369863014,0
3406,104151.0,904,3,19837.0,35198.0,37415.0,44708.0,237.0,305.0,0.7770491803278688,0
3418,104151.0,1101,3,18097.0,60802.0,64593.0,74902.0,115.0,132.0,0.8712121212121212,1
3421,104151.0,1107,3,21216.0,72698.0,77618.0,86662.0,159.0,181.0,0.8784530386740331,1
3441,104151.0,1310,3,20547.0,41151.0,38937.0,40597.0,95.0,109.0,0.8715596330275229,1
3447,104151.0,1312,3,20508.0,40436.0,38742.0,42039.0,390.0,460.0,0.8478260869565217,0
3456,104151.0,1399,3,27064.0,33472.0,32678.0,34577.0,66.0,97.0,0.6804123711340206,0
3457,104151.0,1401,3,28824.0,63561.0,68666.0,80283.0,100.0,125.0,0.8,0
3462,104151.0,1405,3,22214.0,56023.0,53775.0,64953.0,50.0,102.0,0.49019607843137253,0
3465,104151.0,1407,3,22824.0,65389.0,61020.0,79938.0,78.0,115.0,0.6782608695652174,0
3468,104151.0,1408,3,24062.0,63336.0,59640.0,68375.0,76.0,110.0,0.6909090909090909,0
3471,104151.0,1409,3,29210.0,71373.0,75804.0,85635.0,82.0,101.0,0.8118811881188119,0
3474,104151.0,1410,3,28957.0,70595.0,69505.0,82451.0,111.0,147.0,0.7551020408163265,0
3485,104151.0,1419,3,21605.0,66177.0,66342.0,77618.0,147.0,185.0,0.7945945945945946,0
3511,104151.0,1515,3,32918.0,65729.0,65797.0,76434.0,21.0,24.0,0.875,1
3527,104151.0,1609,3,23953.0,33149.0,30305.0,32996.0,33.0,60.0,0.55,0
3535,104151.0,1904,3,26555.0,31703.0,32648.0,35401.0,158.0,245.0,0.6448979591836734,0
3538,104151.0,1905,3,27516.0,30474.0,31894.0,32808.0,114.0,175.0,0.6514285714285715,0
3543,104151.0,2200,3,26288.0,35180.0,33993.0,42852.0,80.0,103.0,0.7766990291262136,0
3553,104151.0,2301,3,25665.0,32214.0,32782.0,35150.0,173.0,253.0,0.6837944664031621,0
3557,104151.0,2313,3,32827.0,49391.0,37568.0,50562.0,25.0,32.0,0.78125,0
3561,104151.0,2401,3,32077.0,40835.0,45852.0,47260.0,133.0,182.0,0.7307692307692307,0
3565,104151.0,2601,3,22138.0,28259.0,29482.0,37156.0,310.0,450.0,0.6888888888888889,0
3568,104151.0,2602,3,21812.0,31415.0,30228.0,40074.0,98.0,138.0,0.7101449275362319,0
3574,104151.0,2605,3,21605.0,32906.0,33565.0,41122.0,20.0,27.0,0.7407407407407407,0
3592,104151.0,2701,3,24081.0,40675.0,48823.0,56014.0,49.0,63.0,0.7777777777777778,0
3595,104151.0,2703,3,21046.0,50115.0,48823.0,65587.0,16.0,22.0,0.7272727272727273,0
3617,104151.0,3020,3,23194.0,36234.0,39467.0,36505.0,53.0,91.0,0.5824175824175825,0
3629,104151.0,3099,3,25638.0,39110.0,39336.0,44992.0,380.0,480.0,0.7916666666666666,0
3631,104151.0,3101,3,24772.0,31566.0,41565.0,44280.0,21.0,27.0,0.7777777777777778,0
3635,104151.0,3105,3,22234.0,31781.0,27520.0,36963.0,164.0,227.0,0.7224669603524229,0
3640,104151.0,3801,3,26732.0,36802.0,38289.0,48625.0,23.0,30.0,0.7666666666666667,0
3651,104151.0,4005,3,21129.0,34311.0,36560.0,46365.0,31.0,38.0,0.8157894736842105,0
3658,104151.0,4008,3,27101.0,35484.0,41205.0,45593.0,20.0,26.0,0.7692307692307693,0
3662,104151.0,4199,3,29843.0,58107.0,55234.0,61071.0,98.0,118.0,0.8305084745762712,0
3663,104151.0,4201,3,24882.0,33198.0,33084.0,37116.0,372.0,582.0,0.6391752577319587,0
3671,104151.0,4301,3,24308.0,37629.0,37941.0,44083.0,473.0,570.0,0.8298245614035088,0
3683,104151.0,4405,3,23929.0,37079.0,36560.0,43560.0,48.0,60.0,0.8,0
3688,104151.0,4407,3,23747.0,35004.0,36514.0,39421.0,101.0,173.0,0.5838150289017341,0
3697,104151.0,4502,3,27894.0,27234.0,30186.0,38359.0,58.0,90.0,0.6444444444444445,0
3703,104151.0,4506,3,19392.0,46559.0,47846.0,59995.0,126.0,160.0,0.7875,0
3707,104151.0,4507,3,29487.0,39324.0,39832.0,44859.0,48.0,56.0,0.8571428571428571,1
3713,104151.0,4510,3,24228.0,37568.0,40079.0,47189.0,234.0,305.0,0.7672131147540984,0
3717,104151.0,4511,3,28825.0,35489.0,35487.0,38806.0,158.0,232.0,0.6810344827586207,0
3725,104151.0,5001,3,25215.0,27181.0,34187.0,40789.0,60.0,80.0,0.75,0
3729,104151.0,5004,3,22595.0,38105.0,42894.0,48548.0,171.0,199.0,0.8592964824120602,1
3731,104151.0,5005,3,20399.0,21396.0,22485.0,30818.0,46.0,65.0,0.7076923076923077,0
3735,104151.0,5006,3,22899.0,27343.0,25729.0,33300.0,109.0,147.0,0.7414965986394558,0
3736,104151.0,5007,3,24586.0,28643.0,26298.0,31704.0,118.0,170.0,0.6941176470588235,0
3750,104151.0,5102,3,23616.0,24961.0,26353.0,40188.0,22.0,53.0,0.41509433962264153,0
3757,104151.0,5111,3,28321.0,30934.0,34206.0,38815.0,162.0,227.0,0.7136563876651982,0
3767,104151.0,5138,3,28481.0,66362.0,65662.0,69983.0,389.0,433.0,0.8983833718244804,1
3774,104151.0,5202,3,24148.0,51542.0,52229.0,62188.0,489.0,578.0,0.8460207612456747,0
3778,104151.0,5203,3,20153.0,51945.0,56035.0,59483.0,102.0,184.0,0.5543478260869565,0
3783,104151.0,5208,3,17730.0,53254.0,56748.0,60495.0,153.0,187.0,0.8181818181818182,0
3786,104151.0,5209,3,16944.0,36958.0,36938.0,43188.0,55.0,64.0,0.859375,1
3793,104151.0,5213,3,21134.0,57761.0,63005.0,80638.0,17.0,19.0,0.8947368421052632,1
3796,104151.0,5214,3,17215.0,44936.0,49443.0,55865.0,189.0,209.0,0.9043062200956937,1
3805,104151.0,5299,3,21126.0,43967.0,44915.0,52214.0,533.0,657.0,0.8112633181126332,0
3807,104151.0,5401,3,29363.0,36849.0,30277.0,35822.0,98.0,153.0,0.6405228758169934,0
3917,104179.0,101,3,22355.0,45319.0,48041.0,54391.0,54.0,63.0,0.8571428571428571,1
3923,104179.0,109,3,20731.0,26723.0,31133.0,34930.0,23.0,35.0,0.6571428571428571,0
3936,104179.0,301,3,22837.0,31709.0,31423.0,36285.0,51.0,72.0,0.7083333333333334,0
3965,104179.0,901,3,19460.0,41289.0,41844.0,54113.0,141.0,163.0,0.8650306748466258,1
3968,104179.0,904,3,20329.0,33571.0,35594.0,42330.0,75.0,86.0,0.872093023255814,1
3974,104179.0,1101,3,23777.0,46907.0,44170.0,64527.0,37.0,48.0,0.7708333333333334,0
3978,104179.0,1107,3,23562.0,72627.0,79199.0,86387.0,121.0,133.0,0.9097744360902256,1
3996,104179.0,1306,3,21714.0,23373.0,31133.0,35311.0,39.0,58.0,0.6724137931034483,0
3998,104179.0,1310,3,20769.0,32566.0,32162.0,37871.0,39.0,59.0,0.6610169491525424,0
4003,104179.0,1312,3,20269.0,38323.0,36815.0,39184.0,132.0,162.0,0.8148148148148148,0
4019,104179.0,1402,3,22315.0,47599.0,67660.0,77560.0,23.0,23.0,1.0,1
4028,104179.0,1407,3,21694.0,71489.0,61218.0,70543.0,34.0,43.0,0.7906976744186046,0
4036,104179.0,1410,3,22167.0,73122.0,72699.0,83674.0,60.0,67.0,0.8955223880597015,1
4043,104179.0,1419,3,23949.0,65774.0,63275.0,72476.0,74.0,77.0,0.961038961038961,1
4046,104179.0,1421,3,21490.0,76657.0,73035.0,87557.0,36.0,37.0,0.972972972972973,1
4051,104179.0,1427,3,22635.0,65275.0,68047.0,75939.0,42.0,44.0,0.9545454545454546,1
4069,104179.0,1601,3,20305.0,24838.0,26353.0,39934.0,16.0,34.0,0.47058823529411764,0
4078,104179.0,1609,3,17414.0,31820.0,30599.0,35141.0,98.0,133.0,0.7368421052631579,0
4103,104179.0,2301,3,20884.0,26422.0,26546.0,35766.0,33.0,56.0,0.5892857142857143,0
4116,104179.0,2601,3,23086.0,26893.0,25774.0,25475.0,19.0,29.0,0.6551724137931034,0
4124,104179.0,2604,3,19533.0,28334.0,27494.0,40636.0,49.0,68.0,0.7205882352941176,0
4136,104179.0,2609,3,19059.0,21288.0,22588.0,27881.0,67.0,119.0,0.5630252100840336,0
4156,104179.0,2701,3,19374.0,49272.0,48432.0,55240.0,48.0,64.0,0.75,0
4168,104179.0,3000,3,24723.0,32382.0,35274.0,40279.0,191.0,251.0,0.7609561752988048,0
4178,104179.0,3019,3,22037.0,24800.0,25615.0,38629.0,58.0,88.0,0.6590909090909091,0
4193,104179.0,3801,3,21210.0,32865.0,26187.0,33257.0,27.0,44.0,0.6136363636363636,0
4212,104179.0,4008,3,19560.0,66451.0,64791.0,59846.0,26.0,31.0,0.8387096774193549,0
4219,104179.0,4199,3,25684.0,43113.0,51273.0,52881.0,23.0,32.0,0.71875,0
4220,104179.0,4201,3,21285.0,30835.0,32811.0,37706.0,247.0,353.0,0.6997167138810199,0
4246,104179.0,4506,3,19152.0,44659.0,44356.0,53491.0,63.0,76.0,0.8289473684210527,0
4255,104179.0,4510,3,21117.0,32899.0,33993.0,43782.0,117.0,142.0,0.823943661971831,0
4258,104179.0,4511,3,20093.0,32763.0,33993.0,37929.0,56.0,78.0,0.717948717948718,0
4271,104179.0,5007,3,19783.0,28557.0,22892.0,30348.0,74.0,100.0,0.74,0
4294,104179.0,5115,3,22100.0,33892.0,32162.0,36658.0,31.0,47.0,0.6595744680851063,0
4301,104179.0,5122,3,20414.0,32385.0,32010.0,38874.0,99.0,132.0,0.75,0
4308,104179.0,5138,3,20469.0,63757.0,64617.0,66182.0,113.0,117.0,0.9658119658119658,1
4317,104179.0,5202,3,23411.0,48115.0,46177.0,53644.0,125.0,136.0,0.9191176470588235,1
4320,104179.0,5203,3,21925.0,54832.0,55211.0,63764.0,66.0,114.0,0.5789473684210527,0
4325,104179.0,5207,3,21053.0,58147.0,52107.0,59265.0,31.0,36.0,0.8611111111111112,1
4328,104179.0,5208,3,19126.0,57250.0,60023.0,71833.0,130.0,143.0,0.9090909090909091,1
4330,104179.0,5210,3,19184.0,51315.0,50356.0,56821.0,139.0,158.0,0.879746835443038,1
4333,104179.0,5212,3,20112.0,61523.0,63501.0,71008.0,104.0,118.0,0.8813559322033898,1
4336,104179.0,5214,3,19609.0,46774.0,51652.0,61698.0,138.0,152.0,0.9078947368421053,1
4338,104179.0,5401,3,23179.0,24071.0,28753.0,33693.0,45.0,69.0,0.6521739130434783,0
4399,104346.0,2401,1,15883.0,29186.0,30277.0,32235.0,78.0,138.0,0.5652173913043478,0
4501,104425.0,2401,2,15730.0,22567.0,19227.0,24797.0,36.0,70.0,0.5142857142857142,0
4506,104425.0,2902,2,18464.0,47282.0,46087.0,54340.0,92.0,117.0,0.7863247863247863,0
4549,104425.0,5138,2,13724.0,60730.0,57047.0,60454.0,52.0,84.0,0.6190476190476191,0
4559,104434.0,1204,1,16328.0,17189.0,17416.0,17833.0,596.0,1300.0,0.4584615384615385,0
4560,104443.0,1204,1,16328.0,17189.0,17416.0,17833.0,596.0,1300.0,0.4584615384615385,0
4561,104504.0,5135,1,11718.0,20037.0,19734.0,21202.0,110.0,209.0,0.5263157894736842,0
4563,104568.0,1204,1,10412.0,19588.0,20335.0,19959.0,386.0,797.0,0.48431618569636137,0
4589,104577.0,2401,2,9106.0,21401.0,18771.0,28689.0,23.0,46.0,0.5,0
4649,104586.0,1402,3,24606.0,64540.0,65080.0,77320.0,186.0,210.0,0.8857142857142857,1
4666,104586.0,4901,3,22868.0,53995.0,48833.0,61969.0,595.0,686.0,0.8673469387755102,1
4669,104586.0,5202,3,22863.0,56141.0,59314.0,65858.0,168.0,209.0,0.8038277511961722,0
4716,104708.0,2401,2,10070.0,18975.0,24351.0,32430.0,52.0,115.0,0.45217391304347826,0
4775,104708.0,5109,1,12729.0,26730.0,33138.0,39545.0,25.0,65.0,0.38461538461538464,0
4778,104708.0,5138,2,26976.0,62854.0,60025.0,65903.0,50.0,181.0,0.27624309392265195,0
4796,104717.0,901,3,28994.0,32141.0,33138.0,33833.0,74.0,112.0,0.6607142857142857,0
4813,104717.0,1310,3,44549.0,35016.0,34483.0,37328.0,455.0,598.0,0.7608695652173914,0
4816,104717.0,1312,3,37064.0,34808.0,31388.0,34264.0,623.0,868.0,0.717741935483871,0
4836,104717.0,2314,3,36334.0,21664.0,30554.0,30679.0,28.0,50.0,0.56,0
4837,104717.0,2601,3,25418.0,27166.0,27693.0,35295.0,75.0,103.0,0.7281553398058253,0
4841,104717.0,3105,3,27251.0,32661.0,30376.0,38391.0,132.0,181.0,0.7292817679558011,0
4846,104717.0,3904,3,36007.0,31317.0,33655.0,26500.0,118.0,229.0,0.5152838427947598,0
4857,104717.0,4301,3,29963.0,35660.0,36704.0,40255.0,139.0,211.0,0.6587677725118484,0
4860,104717.0,4303,3,29300.0,63625.0,60082.0,61171.0,120.0,145.0,0.8275862068965517,0
4863,104717.0,4400,3,32932.0,32131.0,31676.0,33076.0,226.0,408.0,0.553921568627451,0
4864,104717.0,4402,3,45215.0,31651.0,30828.0,30343.0,107.0,171.0,0.6257309941520468,0
4866,104717.0,4407,3,37164.0,35775.0,32162.0,35977.0,63.0,96.0,0.65625,0
4874,104717.0,5006,3,31074.0,26438.0,28598.0,28781.0,23.0,35.0,0.6571428571428571,0
4878,104717.0,5107,3,37817.0,39965.0,40341.0,41241.0,140.0,242.0,0.5785123966942148,0
4881,104717.0,5109,3,24163.0,29792.0,37208.0,44173.0,16.0,22.0,0.7272727272727273,0
4882,104717.0,5110,3,37317.0,57101.0,59124.0,59502.0,162.0,207.0,0.782608695652174,0
4884,104717.0,5115,3,37695.0,34191.0,29685.0,34965.0,42.0,71.0,0.5915492957746479,0
4890,104717.0,5138,3,28873.0,78940.0,77476.0,80825.0,5863.0,6500.0,0.902,1
4896,104717.0,5202,3,31884.0,47402.0,45455.0,49510.0,596.0,837.0,0.7120669056152927,0
4900,104717.0,5203,3,31675.0,45144.0,43207.0,50102.0,89.0,149.0,0.5973154362416108,0
4902,104717.0,5207,3,30684.0,34651.0,33993.0,38314.0,36.0,53.0,0.6792452830188679,0
4903,104717.0,5208,3,28414.0,45302.0,52357.0,56243.0,54.0,81.0,0.6666666666666666,0
4907,104717.0,5214,3,25253.0,39798.0,36104.0,40244.0,55.0,74.0,0.7432432432432432,0
4909,104717.0,5401,3,32516.0,30722.0,36437.0,29682.0,32.0,63.0,0.5079365079365079,0
4995,105145.0,4805,1,9232.0,29515.0,34348.0,37896.0,32.0,43.0,0.7441860465116279,0
5015,105145.0,5108,2,20792.0,47065.0,48667.0,42645.0,22.0,27.0,0.8148148148148148,0
5017,105145.0,5109,2,16519.0,50238.0,57168.0,56228.0,100.0,117.0,0.8547008547008547,1
5022,105145.0,5138,2,24294.0,61551.0,57995.0,63003.0,122.0,182.0,0.6703296703296703,0
5023,105145.0,5139,1,19044.0,48207.0,37208.0,35814.0,42.0,86.0,0.4883720930232558,0
5099,105154.0,2401,2,13623.0,32707.0,33565.0,37094.0,68.0,170.0,0.4,0
5177,105154.0,5138,2,25376.0,58376.0,55964.0,61338.0,64.0,143.0,0.44755244755244755,0
5182,105154.0,5202,2,17473.0,34658.0,30771.0,49097.0,30.0,57.0,0.5263157894736842,0
5227,105206.0,2401,2,17860.0,28818.0,25580.0,22452.0,30.0,67.0,0.44776119402985076,0
5261,105206.0,5108,2,19257.0,38870.0,30409.0,26024.0,35.0,57.0,0.6140350877192983,0
5263,105206.0,5109,2,13931.0,54134.0,48823.0,52138.0,17.0,17.0,1.0,1
5266,105206.0,5138,2,21047.0,66387.0,62632.0,62752.0,39.0,55.0,0.7090909090909091,0
5279,105215.0,4706,1,15676.0,33646.0,31835.0,35340.0,2664.0,3546.0,0.751269035532995,0
5318,105330.0,301,3,20443.0,26454.0,25774.0,33240.0,69.0,86.0,0.8023255813953488,0
5322,105330.0,305,3,19983.0,29618.0,37568.0,49504.0,34.0,39.0,0.8717948717948718,1
5331,105330.0,901,3,20483.0,35934.0,33138.0,37328.0,39.0,55.0,0.7090909090909091,0
5335,105330.0,907,3,22115.0,23389.0,27784.0,31620.0,41.0,57.0,0.7192982456140351,0
5337,105330.0,909,3,20336.0,32289.0,34612.0,40758.0,121.0,152.0,0.7960526315789473,0
5353,105330.0,1310,3,23266.0,39492.0,37937.0,39831.0,185.0,225.0,0.8222222222222222,0
5359,105330.0,1312,3,19618.0,38858.0,36741.0,38709.0,213.0,259.0,0.8223938223938224,0
5362,105330.0,1313,3,22494.0,38441.0,37717.0,42715.0,146.0,183.0,0.7978142076502732,0
5369,105330.0,1408,3,26172.0,62712.0,54252.0,68199.0,46.0,51.0,0.9019607843137255,1
5383,105330.0,1609,3,18624.0,26598.0,35714.0,39046.0,24.0,33.0,0.7272727272727273,0
5386,105330.0,2301,3,19281.0,22798.0,22602.0,30744.0,38.0,57.0,0.6666666666666666,0
5393,105330.0,2401,3,24846.0,35678.0,36772.0,40136.0,389.0,544.0,0.7150735294117647,0
5395,105330.0,2601,3,20348.0,28362.0,30260.0,35653.0,207.0,299.0,0.6923076923076923,0
5398,105330.0,2605,3,22431.0,31451.0,33459.0,47612.0,19.0,28.0,0.6785714285714286,0
5408,105330.0,3000,3,26309.0,28437.0,29685.0,32840.0,21.0,28.0,0.75,0
5418,105330.0,3101,3,22204.0,32770.0,32569.0,35616.0,41.0,49.0,0.8367346938775511,0
5422,105330.0,3105,3,18882.0,26926.0,28055.0,38087.0,53.0,67.0,0.7910447761194029,0
5428,105330.0,4005,3,20061.0,29325.0,35157.0,46054.0,56.0,66.0,0.8484848484848485,0
5430,105330.0,4006,3,23916.0,30133.0,29685.0,30474.0,27.0,38.0,0.7105263157894737,0
5435,105330.0,4199,3,23103.0,38078.0,39189.0,41772.0,82.0,99.0,0.8282828282828283,0
5436,105330.0,4201,3,22426.0,28427.0,30409.0,34998.0,168.0,246.0,0.6829268292682927,0
5452,105330.0,4407,3,22535.0,33882.0,32678.0,35072.0,34.0,62.0,0.5483870967741935,0
5456,105330.0,4504,3,20190.0,32280.0,34348.0,39494.0,203.0,253.0,0.8023715415019763,0
5467,105330.0,4511,3,25094.0,29620.0,30277.0,32664.0,42.0,60.0,0.7,0
5471,105330.0,5004,3,21446.0,32826.0,33726.0,39333.0,85.0,106.0,0.8018867924528302,0
5473,105330.0,5006,3,18156.0,29563.0,29374.0,33689.0,25.0,29.0,0.8620689655172413,1
5483,105330.0,5106,3,25567.0,57623.0,61110.0,60077.0,65.0,70.0,0.9285714285714286,1
5488,105330.0,5122,3,24495.0,37324.0,40792.0,45550.0,135.0,170.0,0.7941176470588235,0
5494,105330.0,5138,3,25730.0,63687.0,63364.0,67882.0,540.0,580.0,0.9310344827586207,1
5501,105330.0,5202,3,21871.0,43418.0,44886.0,47899.0,273.0,329.0,0.8297872340425532,0
5505,105330.0,5203,3,19061.0,45050.0,51829.0,58883.0,44.0,58.0,0.7586206896551724,0
5511,105330.0,5208,3,19935.0,47785.0,47930.0,55211.0,89.0,101.0,0.8811881188118812,1
5513,105330.0,5209,3,20285.0,37974.0,39257.0,43041.0,201.0,227.0,0.8854625550660793,1
5517,105330.0,5212,3,23449.0,50175.0,59253.0,65584.0,69.0,77.0,0.8961038961038961,1
5521,105330.0,5214,3,19875.0,41511.0,41667.0,51266.0,99.0,115.0,0.8608695652173913,1
5667,105428.0,2203,1,20558.0,40682.0,38289.0,51908.0,21.0,30.0,0.7,0
5668,105428.0,2203,2,19642.0,36629.0,33993.0,31220.0,31.0,49.0,0.6326530612244898,0
5673,105428.0,2401,2,15362.0,33559.0,28019.0,34587.0,16.0,35.0,0.45714285714285713,0
5695,105428.0,4301,2,15868.0,29251.0,39009.0,41253.0,36.0,45.0,0.8,0
5727,105428.0,5106,2,15564.0,40322.0,32467.0,36827.0,38.0,51.0,0.7450980392156863,0
5738,105428.0,5138,2,24832.0,58096.0,57811.0,61143.0,48.0,87.0,0.5517241379310345,0
5761,105482.0,5135,1,17077.0,22517.0,24659.0,20996.0,35.0,66.0,0.5303030303030303,0
5787,105525.0,1109,2,15793.0,36868.0,40402.0,42503.0,30.0,44.0,0.6818181818181818,0
5799,105525.0,1312,2,12560.0,24800.0,21312.0,22497.0,24.0,42.0,0.5714285714285714,0
5800,105525.0,1312,4,21037.0,38471.0,37208.0,41925.0,19.0,40.0,0.475,0
5803,105525.0,1399,4,18027.0,39800.0,39369.0,43769.0,28.0,36.0,0.7777777777777778,0
5826,105525.0,2203,2,18162.0,27283.0,30554.0,35867.0,20.0,25.0,0.8,0
5832,105525.0,2401,2,12980.0,28468.0,28010.0,31218.0,404.0,901.0,0.4483906770255272,0
5839,105525.0,4301,2,11120.0,33713.0,26353.0,34223.0,32.0,51.0,0.6274509803921569,0
5862,105525.0,4706,1,11522.0,35084.0,29685.0,42459.0,17.0,40.0,0.425,0
5863,105525.0,4706,2,6801.0,42250.0,28366.0,37643.0,22.0,27.0,0.8148148148148148,0
5866,105525.0,4805,2,13321.0,33628.0,37748.0,33396.0,21.0,35.0,0.6,0
5880,105525.0,5106,2,14855.0,54320.0,50231.0,51434.0,33.0,37.0,0.8918918918918919,1
5881,105525.0,5107,1,8841.0,24333.0,23481.0,23788.0,64.0,104.0,0.6153846153846154,0
5882,105525.0,5107,2,17286.0,32009.0,31133.0,30833.0,32.0,58.0,0.5517241379310345,0
5886,105525.0,5109,2,15836.0,45155.0,46254.0,51704.0,58.0,65.0,0.8923076923076924,1
5897,105525.0,5138,2,20040.0,61328.0,60606.0,63790.0,139.0,171.0,0.8128654970760234,0
5898,105525.0,5139,1,13150.0,45605.0,41823.0,54342.0,64.0,214.0,0.29906542056074764,0
5902,105525.0,5201,2,13246.0,27485.0,30870.0,40167.0,44.0,121.0,0.36363636363636365,0
5925,105534.0,5106,1,8981.0,24908.0,25121.0,27743.0,780.0,1084.0,0.7195571955719557,0
5926,105534.0,5106,2,36400.0,68702.0,63402.0,67419.0,80.0,90.0,0.8888888888888888,1
5927,105534.0,5107,1,10416.0,25984.0,25277.0,26693.0,275.0,463.0,0.593952483801296,0
5928,105534.0,5107,2,23431.0,34950.0,30445.0,35352.0,125.0,226.0,0.5530973451327433,0
5929,105534.0,5107,3,42339.0,44210.0,53608.0,56147.0,118.0,143.0,0.8251748251748252,0
5930,105534.0,5108,1,10040.0,26901.0,27140.0,28426.0,2878.0,4639.0,0.620392325932313,0
5931,105534.0,5108,2,30532.0,36019.0,45723.0,38577.0,740.0,895.0,0.8268156424581006,0
5932,105534.0,5108,3,32473.0,56165.0,49136.0,48658.0,42.0,49.0,0.8571428571428571,1
5933,105534.0,5109,1,18541.0,50566.0,36668.0,40874.0,55.0,81.0,0.6790123456790124,0
5934,105534.0,5109,2,30528.0,53594.0,54438.0,57637.0,773.0,883.0,0.8754246885617214,1
5935,105534.0,5109,3,33882.0,72901.0,70512.0,72878.0,208.0,232.0,0.896551724137931,1
5936,105534.0,5110,1,7018.0,26937.0,26254.0,27421.0,273.0,463.0,0.5896328293736501,0
5938,105534.0,5118,2,23448.0,36018.0,38122.0,41027.0,37.0,42.0,0.8809523809523809,1
5939,105534.0,5138,2,31889.0,60539.0,60933.0,66729.0,73.0,109.0,0.6697247706422018,0
5941,105534.0,5139,1,11033.0,25047.0,25194.0,24764.0,92.0,191.0,0.4816753926701571,0
5946,105543.0,5108,1,9091.0,22866.0,24642.0,23846.0,348.0,576.0,0.6041666666666666,0
6003,105659.0,1504,1,13482.0,35429.0,34196.0,38044.0,372.0,576.0,0.6458333333333334,0
6004,105659.0,1505,1,10029.0,36865.0,38000.0,39632.0,142.0,199.0,0.7135678391959799,0
6071,105668.0,4301,1,16719.0,42986.0,41884.0,44530.0,54.0,81.0,0.6666666666666666,0
